id,image path,caption,page number,chapter number,chapter name,book name,Author
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_59pg.png,"J. B. Van Loghem, Saalbau Wohnungsgruppe Rosehaghe in Haarlem, 1920",59,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_60pg.png,"W. M. Dudok, Schulgebäude in Hilversum, 1921",60,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_61pg.png,"G. Rietveld, Juweilerladen Kalverstraat in Amsterdam, 1922",61,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_62pg.png,"G. Rietveld, Juweilerladen Kalverstraat in Amsterdam, 1922",62,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_63pg.png,"G. Rietveld, Sprechtzimmer eines Artzes in Maarssen, 1922",63,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_64pg.png,"G. Rietverld, Wohnhaus in Utrecht, 1924",64,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_65pg.png,"G. Rietverld, Wohnhaus in Utrecht, 1924",65,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_67pg.png,"P. J. C. Klaarhamer, Entwurf für Etagenhäuser in Utrecht, 1919",67,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_68pg.png,"J. J. P. Oud, Etagenhäuser Spangen in Rotterdam 1919",68,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_69pg.png,"J. J. P .Oud, Etagenhäuser Tusschendyken in Rotterdam, 1920",69,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_70pg.png,"J. J. P .Oud, Etagenhäuser Tusschendyken in Rotterdam, 1920",70,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_71pg.png,"J. J. P .Oud, Etagenhäuser Tusschendyken in Rotterdam, 1920",71,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_72pg.png,"Van Der Vlugt und Wiebenga, Gewerbeschule in Groningen, 1922",72,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_73pg.png,"J. J. P. Oud, Arbeiterwohnhäuser in Hoek van Holland 1924",73,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_74pg.png,"Le corvusier-Saugnier, Landhaus in Vaucresson, 1923",74,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_75pg.png,"W. Gropius mit A. Meyer, Theater in Jena, 1922",75,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_76pg.png,"K. Lönberg-Holm, Enwruf für das Hochaus der Chicago Tribune in Chicago, 1922",76,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_81pg.png,"Brinkman undVan der Vlugt, Fabrik van nelle Rotterdam, Entwurf 1925/26",81,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_82pg.png,"J. J. P. Oud, Ideen-Entwurf Börse im Gesamtbild Coolsingel Rotterdam, 1926",82,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_83pg.png,"J. J. P. Oud, Ideen-Entwurf für die Börse in Rotterdam, 1926",83,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_84pg.png,"M. Stam, Entwurf für die Bebauung vom Dam, Terrain in Amsterdam 1926",84,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_85pg.png,"B. Bijvoet und J. Duiker, Sanntorium Zonnestraal Hilversum, 1927",85,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_86pg.png,"J. J. P. Oud, Serienhöuser in Stuttgart, 1927",86,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_87pg.png,"J. J. P. Oud, Wohnzimmer. Serienhäuser Stuttgart, 1927",87,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_88pg.png,"Mart Stam, Serienhäuser Stuttgart. 1927",88,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_89pg.png,"J. J. P. Oud, Wohnzimmer. Serienhäuser Stuttgart, 1927",89,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_90pg(1).png,"S. Van Ravesteijn, Verwaltungsgebäude des Güterbahnhofs Rotterdam-Fijenoord, 1927",90,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_90pg(2).png,"S. Van Ravesteijn, Verwaltungsgebäude des Güterbahnhofs Rotterdam-Fijenoord, 1927",90,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_91pg.png,"S. Van Ravesteijn, Innenraum. Verwaltungsgebäude des Güterbahnhofs Rotterdam-Fijenoord, 1927",91,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_92pg(1).png,"C. Van Eesteren und Dipl.-Ing. G.Jonkheid, Zwei Entwürfe für einen Wasserturm in dem Dünen bei Wassenaar, 1927",92,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_92pg(2).png,"C. Van Eesteren und Dipl.-Ing. G.Jonkheid, Zwei Entwürfe für einen Wasserturm in dem Dünen bei Wassenaar, 1927",92,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
,/Users/ohyoungmo/Bauhausorbits/10_Holländische Architektur/10_Holländische Architektur_93pg.png,"Mart.Stam, Entwurf für einen Wasserturm, 1927",93,,Die Entwickung der Modernen Baukunst in Hollnad,Holländische Architektur,J. J. P. Oud
